transaction_id,customer_id,date,season,brand,category,channel,quantity,unit_price,discount_applied,total_amount,returned
TXN_903316,CUST_03367,2024-06-25,SS24,Massimo Dutti,Dresses,instagram_shop,3,68.74,0.36,131.98,0
TXN_242144,CUST_07539,2025-08-09,FW23,Reserved,Footwear,instagram_shop,4,258.9,0.35,673.14,0
TXN_120716,CUST_03987,2025-09-24,SS23,Bershka,Outerwear,instagram_shop,2,246.13,0.4,295.36,0
TXN_757920,CUST_06609,2024-09-21,SS23,Mango,Tops,instagram_shop,1,186.19,0.24,141.5,1
TXN_273427,CUST_00682,2024-10-22,SS23,Massimo Dutti,Footwear,physical_store,4,293.23,0.15,996.98,0
TXN_401464,CUST_00102,2025-12-28,FW24,Stradivarius,Sportswear,instagram_shop,2,223.45,0.16,375.4,0
TXN_593741,CUST_02922,2025-02-27,SS23,Mango,Sportswear,ecommerce,1,19.96,0.07,18.56,1
TXN_900354,CUST_05320,2025-09-27,SS23,Reserved,Jewelry,email_campaign,5,175.03,0.29,621.36,0
TXN_253766,CUST_02678,2024-05-24,FW23,Reserved,Sportswear,ecommerce,2,146.03,0.27,213.2,1
TXN_625315,CUST_05359,2024-08-04,FW24,Zara,Bags,email_campaign,3,185.41,0.25,417.17,0
TXN_298983,CUST_07765,2026-01-30,SS24,COS,Jewelry,physical_store,5,164.2,0.04,788.16,0
TXN_671117,CUST_04397,2025-01-20,SS23,Stradivarius,Outerwear,ecommerce,2,190.73,0.03,370.02,0
TXN_382350,CUST_05817,2025-04-26,SS23,Stradivarius,Footwear,ecommerce,2,133.36,0.27,194.71,0
TXN_204458,CUST_06761,2025-05-11,FW23,Reserved,Bags,loyalty_program,5,68.74,0.12,302.46,0
TXN_267552,CUST_06190,2024-08-13,FW23,Reserved,Bottoms,mobile_app,2,280.64,0.16,471.48,0
TXN_347542,CUST_06098,2025-10-15,FW24,Massimo Dutti,Dresses,email_campaign,1,78.88,0.4,47.33,0
TXN_192308,CUST_00483,2025-11-22,FW23,H&M,Dresses,email_campaign,3,227.14,0.24,517.88,0
TXN_953814,CUST_05923,2025-10-12,FW23,Zara,Underwear,instagram_shop,4,77.52,0.2,248.06,0
TXN_899376,CUST_02564,2025-07-13,SS24,Stradivarius,Bags,ecommerce,3,259.09,0.3,544.09,0
TXN_473906,CUST_03085,2024-08-08,SS24,H&M,Footwear,mobile_app,4,145.23,0.16,487.97,0
TXN_733931,CUST_01300,2025-06-15,SS23,Reserved,Sportswear,mobile_app,2,169.56,0.0,339.12,0
TXN_922393,CUST_04774,2026-03-08,FW24,Uniqlo,Accessories,loyalty_program,5,120.7,0.1,543.15,1
TXN_791335,CUST_04297,2025-12-17,FW23,Massimo Dutti,Sportswear,physical_store,2,296.29,0.35,385.18,0
TXN_300667,CUST_05647,2024-07-25,SS23,Stradivarius,Bags,instagram_shop,1,118.89,0.29,84.41,0
TXN_730260,CUST_05462,2025-06-30,FW24,H&M,Bags,ecommerce,3,15.66,0.12,41.34,0
TXN_273745,CUST_01121,2024-07-15,FW24,Bershka,Underwear,email_campaign,1,256.12,0.07,238.19,0
TXN_544311,CUST_03038,2025-04-05,FW23,Uniqlo,Bags,mobile_app,1,193.54,0.22,150.96,0
TXN_605439,CUST_02329,2025-08-19,FW23,Massimo Dutti,Sportswear,loyalty_program,4,97.54,0.28,280.92,0
TXN_917353,CUST_06241,2026-03-08,FW23,Stradivarius,Dresses,instagram_shop,1,257.63,0.3,180.34,0
TXN_421101,CUST_00418,2024-08-04,SS23,Zara,Footwear,mobile_app,2,292.37,0.29,415.17,0
TXN_194134,CUST_03154,2025-08-30,SS23,Pull&Bear,Accessories,instagram_shop,4,147.54,0.2,472.13,1
TXN_652284,CUST_01501,2025-06-19,SS24,H&M,Outerwear,loyalty_program,5,296.74,0.35,964.41,0
TXN_873594,CUST_05740,2024-12-23,FW24,Uniqlo,Sportswear,mobile_app,2,29.72,0.17,49.34,0
TXN_177662,CUST_04436,2024-06-26,FW24,H&M,Bottoms,instagram_shop,2,110.31,0.18,180.91,0
TXN_824893,CUST_03329,2026-01-25,FW23,Reserved,Outerwear,instagram_shop,1,180.44,0.01,178.64,0
TXN_384085,CUST_03179,2025-02-14,SS23,Pull&Bear,Outerwear,loyalty_program,1,35.18,0.03,34.12,0
TXN_779348,CUST_06860,2024-10-02,SS23,Uniqlo,Accessories,email_campaign,4,227.95,0.14,784.15,0
TXN_720346,CUST_04379,2024-08-06,SS24,COS,Jewelry,email_campaign,2,42.81,0.35,55.65,0
TXN_252068,CUST_06865,2024-09-27,SS23,Uniqlo,Bottoms,ecommerce,1,99.8,0.23,76.85,0
TXN_552394,CUST_06981,2025-06-10,SS23,Uniqlo,Bags,ecommerce,5,26.23,0.32,89.18,1
TXN_641601,CUST_04898,2025-01-04,FW24,Massimo Dutti,Underwear,ecommerce,2,119.15,0.08,219.24,0
TXN_329397,CUST_05994,2025-11-14,SS23,Zara,Bags,email_campaign,1,293.51,0.24,223.07,0
TXN_933707,CUST_05675,2024-10-13,FW23,Stradivarius,Underwear,physical_store,2,57.57,0.39,70.24,0
TXN_963693,CUST_06547,2024-11-24,SS23,Pull&Bear,Accessories,instagram_shop,2,176.76,0.15,300.49,0
TXN_726876,CUST_02591,2025-07-15,SS24,Massimo Dutti,Accessories,instagram_shop,1,135.36,0.38,83.92,0
TXN_226603,CUST_06117,2025-12-22,SS23,Uniqlo,Sportswear,email_campaign,3,254.58,0.3,534.62,0
TXN_269373,CUST_06590,2025-12-25,SS23,Bershka,Bottoms,ecommerce,1,248.48,0.29,176.42,0
TXN_801762,CUST_01687,2024-11-12,SS23,Uniqlo,Bottoms,email_campaign,1,34.92,0.4,20.95,0
TXN_507742,CUST_07920,2026-04-04,SS24,Zara,Tops,mobile_app,5,189.41,0.31,653.46,0
TXN_510628,CUST_04268,2024-11-10,FW23,Zara,Bottoms,loyalty_program,3,168.97,0.39,309.22,0
TXN_173025,CUST_03969,2026-02-05,SS23,Bershka,Dresses,email_campaign,3,36.43,0.27,79.78,0
TXN_496165,CUST_06535,2024-06-26,FW24,Uniqlo,Sportswear,physical_store,1,122.75,0.19,99.43,1
TXN_346351,CUST_03852,2025-05-22,SS23,Reserved,Sportswear,physical_store,5,208.02,0.19,842.48,0
TXN_666836,CUST_06474,2025-08-24,FW24,Reserved,Tops,email_campaign,5,188.15,0.13,818.45,0
TXN_700663,CUST_05746,2025-12-31,SS23,Uniqlo,Bottoms,instagram_shop,4,45.12,0.14,155.21,0
TXN_271590,CUST_00766,2025-08-27,FW24,Massimo Dutti,Underwear,email_campaign,4,187.97,0.23,578.95,0
TXN_711105,CUST_01567,2025-04-23,SS24,Bershka,Tops,physical_store,5,36.62,0.32,124.51,0
TXN_392136,CUST_03240,2026-04-17,SS23,Mango,Bottoms,loyalty_program,5,264.47,0.24,1004.99,0
TXN_953779,CUST_02694,2025-04-09,FW23,Uniqlo,Bottoms,physical_store,5,90.57,0.12,398.51,0
TXN_762158,CUST_05303,2025-05-08,FW23,Stradivarius,Accessories,email_campaign,2,243.39,0.36,311.54,1
TXN_883440,CUST_04893,2025-01-01,SS23,Mango,Bottoms,physical_store,4,218.36,0.11,777.36,1
TXN_215177,CUST_02759,2024-11-16,FW24,Mango,Outerwear,email_campaign,5,169.72,0.34,560.08,1
TXN_821698,CUST_01011,2025-01-24,FW24,Reserved,Dresses,ecommerce,1,43.6,0.32,29.65,1
TXN_451878,CUST_02611,2026-01-07,FW24,H&M,Underwear,ecommerce,2,221.51,0.03,429.73,0
TXN_394330,CUST_02034,2025-12-13,FW23,H&M,Dresses,email_campaign,3,271.73,0.2,652.15,0
TXN_686748,CUST_03930,2024-05-13,SS23,Uniqlo,Jewelry,ecommerce,2,82.76,0.34,109.24,1
TXN_809983,CUST_03772,2025-03-27,FW24,Uniqlo,Bags,ecommerce,3,69.88,0.08,192.87,1
TXN_419273,CUST_00821,2025-04-20,SS24,Massimo Dutti,Jewelry,email_campaign,2,160.34,0.35,208.44,0
TXN_551861,CUST_00603,2024-05-17,FW24,Stradivarius,Outerwear,loyalty_program,1,159.4,0.17,132.3,0
TXN_383901,CUST_07985,2024-09-15,SS23,Pull&Bear,Accessories,ecommerce,2,247.43,0.13,430.53,0
TXN_518532,CUST_01466,2025-11-09,SS23,Bershka,Jewelry,instagram_shop,1,167.16,0.35,108.65,0
TXN_224475,CUST_04167,2025-10-10,SS24,Massimo Dutti,Accessories,instagram_shop,5,148.29,0.06,696.96,0
TXN_539190,CUST_04961,2026-02-18,SS23,Bershka,Footwear,ecommerce,3,205.3,0.31,424.97,0
TXN_342585,CUST_01260,2024-09-09,SS24,H&M,Underwear,instagram_shop,1,229.76,0.24,174.62,0
TXN_696632,CUST_05776,2025-11-05,SS23,Bershka,Jewelry,instagram_shop,3,97.85,0.27,214.29,0
TXN_794625,CUST_07928,2026-03-20,FW24,H&M,Dresses,email_campaign,2,81.18,0.14,139.63,0
TXN_664484,CUST_04083,2025-06-17,SS24,Zara,Bottoms,physical_store,3,155.31,0.07,433.31,0
TXN_607749,CUST_07604,2025-07-02,SS23,Zara,Underwear,email_campaign,4,245.15,0.25,735.45,1
TXN_987279,CUST_06886,2024-07-18,FW24,Massimo Dutti,Underwear,ecommerce,3,17.28,0.34,34.21,1
TXN_453934,CUST_00092,2026-03-28,SS23,Stradivarius,Bags,loyalty_program,2,24.88,0.05,47.27,0
TXN_355984,CUST_03106,2024-10-13,SS23,Mango,Bottoms,physical_store,1,42.9,0.29,30.46,0
TXN_473803,CUST_07836,2024-09-18,SS23,COS,Bags,physical_store,4,187.67,0.25,563.01,1
TXN_943150,CUST_03463,2025-09-10,SS23,COS,Outerwear,loyalty_program,4,222.56,0.21,703.29,0
TXN_522413,CUST_05606,2025-11-06,SS23,COS,Tops,instagram_shop,3,282.87,0.34,560.08,0
TXN_281696,CUST_05512,2025-04-23,FW23,Zara,Sportswear,loyalty_program,4,217.86,0.21,688.44,0
TXN_723301,CUST_00424,2025-12-27,SS23,Uniqlo,Jewelry,mobile_app,3,176.47,0.29,375.88,0
TXN_860828,CUST_04383,2026-03-06,SS24,Stradivarius,Sportswear,loyalty_program,1,136.97,0.1,123.27,0
TXN_643700,CUST_00669,2024-06-12,FW23,Zara,Bags,loyalty_program,4,69.3,0.38,171.86,0
TXN_304760,CUST_00451,2024-06-16,FW23,Mango,Footwear,ecommerce,5,164.53,0.26,608.76,0
TXN_790175,CUST_03999,2025-04-25,FW24,Mango,Dresses,instagram_shop,5,31.87,0.14,137.04,0
TXN_498163,CUST_05739,2025-06-13,FW24,H&M,Underwear,physical_store,2,88.96,0.3,124.54,0
TXN_731580,CUST_01250,2024-06-28,SS23,H&M,Accessories,email_campaign,2,61.07,0.05,116.03,0
TXN_641453,CUST_07966,2025-02-16,SS24,Zara,Accessories,physical_store,4,147.2,0.34,388.61,0
TXN_167610,CUST_01722,2025-06-27,FW24,Mango,Bags,instagram_shop,2,31.77,0.07,59.09,1
TXN_706984,CUST_07373,2026-02-15,FW24,Massimo Dutti,Accessories,loyalty_program,1,207.03,0.3,144.92,0
TXN_405683,CUST_03997,2025-07-31,FW24,COS,Jewelry,email_campaign,1,16.32,0.38,10.12,0
TXN_277510,CUST_05780,2024-09-27,FW24,Zara,Underwear,ecommerce,4,152.26,0.1,548.14,0
TXN_744742,CUST_07442,2024-05-13,FW24,Mango,Outerwear,loyalty_program,3,21.05,0.02,61.89,0
TXN_667535,CUST_07277,2025-09-22,FW24,Stradivarius,Bottoms,ecommerce,5,54.07,0.02,264.94,0
TXN_186309,CUST_07304,2024-11-01,SS23,Stradivarius,Tops,ecommerce,4,73.37,0.28,211.31,0
TXN_739178,CUST_06595,2025-12-10,SS24,Zara,Accessories,instagram_shop,3,15.1,0.35,29.45,0
TXN_672615,CUST_05215,2024-10-29,FW23,COS,Bottoms,loyalty_program,3,90.4,0.04,260.35,0
TXN_131024,CUST_06638,2024-09-13,SS24,Uniqlo,Footwear,ecommerce,3,291.02,0.27,637.33,0
TXN_979765,CUST_06921,2025-05-03,SS23,Pull&Bear,Outerwear,email_campaign,3,259.95,0.35,506.9,0
TXN_479016,CUST_05039,2025-04-10,FW24,Stradivarius,Underwear,ecommerce,2,156.03,0.16,262.13,0
TXN_585291,CUST_03048,2026-01-20,FW23,Zara,Outerwear,instagram_shop,1,156.05,0.29,110.8,0
TXN_400992,CUST_01733,2025-07-27,SS24,H&M,Sportswear,ecommerce,5,272.88,0.33,914.15,0
TXN_464095,CUST_01450,2025-10-26,SS24,H&M,Outerwear,email_campaign,2,178.68,0.1,321.62,1
TXN_665447,CUST_06459,2024-10-28,FW23,Pull&Bear,Sportswear,physical_store,4,277.0,0.18,908.56,0
TXN_679384,CUST_06303,2025-06-03,FW24,Zara,Footwear,physical_store,5,230.64,0.2,922.56,0
TXN_827226,CUST_05866,2026-02-25,FW24,Uniqlo,Dresses,instagram_shop,4,92.11,0.03,357.39,0
TXN_283408,CUST_04443,2026-04-19,SS24,Pull&Bear,Dresses,physical_store,4,26.78,0.18,87.84,1
TXN_147350,CUST_00971,2025-11-23,SS24,COS,Accessories,loyalty_program,5,61.11,0.4,183.33,0
TXN_487226,CUST_00596,2024-10-14,FW23,Pull&Bear,Sportswear,ecommerce,5,191.86,0.22,748.25,0
TXN_873249,CUST_07946,2026-01-08,FW23,COS,Dresses,physical_store,3,226.94,0.06,639.97,0
TXN_580710,CUST_07416,2025-05-05,FW23,H&M,Jewelry,email_campaign,2,41.84,0.04,80.33,0
TXN_255824,CUST_06939,2025-11-10,SS23,Stradivarius,Tops,loyalty_program,3,208.15,0.24,474.58,0
TXN_164192,CUST_00237,2024-05-22,SS23,Stradivarius,Sportswear,loyalty_program,3,11.55,0.0,34.65,0
TXN_629436,CUST_07946,2025-11-05,SS24,Bershka,Bottoms,email_campaign,1,69.19,0.35,44.97,0
TXN_717509,CUST_00567,2024-07-27,FW24,Pull&Bear,Footwear,physical_store,1,279.5,0.16,234.78,0
TXN_105717,CUST_02571,2024-10-16,SS24,Reserved,Bottoms,email_campaign,5,214.33,0.37,675.14,0
TXN_324722,CUST_04121,2026-03-29,FW23,Uniqlo,Outerwear,mobile_app,2,191.97,0.07,357.06,0
TXN_218592,CUST_01232,2026-02-05,FW23,Stradivarius,Dresses,instagram_shop,1,121.34,0.23,93.43,0
TXN_383686,CUST_04755,2024-11-25,FW23,Bershka,Underwear,email_campaign,2,291.37,0.34,384.61,0
TXN_596157,CUST_06080,2024-12-09,SS24,Stradivarius,Jewelry,instagram_shop,4,244.1,0.2,781.12,0
TXN_902265,CUST_01406,2025-06-06,SS24,Pull&Bear,Tops,email_campaign,3,174.66,0.09,476.82,0
TXN_863183,CUST_03660,2025-01-17,SS24,H&M,Underwear,physical_store,2,247.62,0.16,416.0,1
TXN_104246,CUST_04317,2024-07-06,SS23,Uniqlo,Bottoms,physical_store,3,195.19,0.32,398.19,0
TXN_856638,CUST_00944,2024-07-12,FW24,Zara,Jewelry,instagram_shop,3,156.46,0.13,408.36,1
TXN_392880,CUST_00742,2025-04-21,FW23,Reserved,Bottoms,mobile_app,2,23.65,0.1,42.57,1
TXN_886239,CUST_06876,2025-02-09,SS24,Uniqlo,Bottoms,loyalty_program,2,298.13,0.4,357.76,0
TXN_974193,CUST_01701,2025-08-28,SS24,Mango,Outerwear,physical_store,2,16.51,0.24,25.1,1
TXN_721263,CUST_04719,2026-01-21,SS24,Mango,Jewelry,mobile_app,3,184.66,0.36,354.55,0
TXN_432565,CUST_04774,2025-09-12,FW23,COS,Tops,instagram_shop,3,112.26,0.25,252.59,0
TXN_451012,CUST_03306,2026-04-14,SS24,Stradivarius,Bags,instagram_shop,4,188.82,0.36,483.38,0
TXN_184622,CUST_03149,2024-08-03,SS24,Mango,Underwear,email_campaign,5,55.5,0.06,260.85,0
TXN_768889,CUST_01807,2024-09-03,FW23,Zara,Footwear,instagram_shop,2,215.99,0.22,336.94,1
TXN_989644,CUST_07513,2025-09-10,FW23,Zara,Jewelry,physical_store,3,117.69,0.3,247.15,0
TXN_801489,CUST_00825,2025-03-21,SS23,COS,Jewelry,mobile_app,3,110.25,0.16,277.83,0
TXN_777806,CUST_07834,2024-11-26,SS24,Stradivarius,Accessories,physical_store,5,117.36,0.1,528.12,0
TXN_371211,CUST_02093,2025-01-29,FW23,Reserved,Underwear,ecommerce,2,256.43,0.32,348.74,0
TXN_360140,CUST_04009,2024-05-14,FW23,Stradivarius,Outerwear,loyalty_program,1,150.15,0.3,105.11,0
TXN_950853,CUST_02690,2026-01-12,FW23,Massimo Dutti,Accessories,instagram_shop,3,105.4,0.07,294.07,0
TXN_439795,CUST_07999,2025-01-17,SS24,H&M,Outerwear,ecommerce,3,223.16,0.32,455.25,0
TXN_972611,CUST_06386,2024-08-15,SS23,Zara,Outerwear,physical_store,1,169.94,0.09,154.65,0
TXN_118365,CUST_06798,2024-07-19,FW24,H&M,Bottoms,physical_store,2,176.55,0.19,286.01,0
TXN_557164,CUST_05963,2025-05-14,SS24,H&M,Dresses,physical_store,1,51.13,0.36,32.72,0
TXN_512146,CUST_02067,2024-11-19,SS23,Stradivarius,Bottoms,instagram_shop,2,137.19,0.34,181.09,0
TXN_419624,CUST_07927,2026-04-07,FW23,Stradivarius,Bags,loyalty_program,5,193.2,0.07,898.38,0
TXN_238181,CUST_07301,2024-11-12,SS23,Pull&Bear,Underwear,physical_store,3,33.11,0.14,85.42,0
TXN_573486,CUST_04241,2024-05-29,SS23,Pull&Bear,Bags,email_campaign,4,226.11,0.24,687.37,0
TXN_346660,CUST_06323,2025-10-09,FW24,H&M,Underwear,mobile_app,2,129.37,0.13,225.1,1
TXN_405141,CUST_01261,2026-04-15,SS23,H&M,Jewelry,mobile_app,3,250.61,0.21,593.95,0
TXN_649554,CUST_00393,2024-08-28,FW24,Bershka,Bottoms,email_campaign,1,259.48,0.2,207.58,0
TXN_433850,CUST_06191,2025-10-04,SS23,Massimo Dutti,Tops,email_campaign,2,103.36,0.33,138.5,0
TXN_227326,CUST_06132,2024-07-18,FW23,H&M,Bags,loyalty_program,3,269.58,0.21,638.9,1
TXN_504164,CUST_01959,2024-07-22,FW23,Bershka,Outerwear,mobile_app,2,258.74,0.39,315.66,0
TXN_453018,CUST_03574,2026-03-04,SS24,Mango,Jewelry,loyalty_program,2,12.03,0.37,15.16,1
TXN_957661,CUST_02951,2025-12-17,SS23,Bershka,Jewelry,loyalty_program,1,292.07,0.08,268.7,1
TXN_188090,CUST_06457,2024-05-26,SS23,Uniqlo,Jewelry,ecommerce,3,189.73,0.39,347.21,0
TXN_383987,CUST_06931,2024-08-01,SS24,Pull&Bear,Dresses,mobile_app,3,220.85,0.38,410.78,0
TXN_478757,CUST_02534,2025-11-01,FW24,Bershka,Jewelry,ecommerce,1,30.35,0.31,20.94,0
TXN_365735,CUST_02821,2025-04-09,SS23,Pull&Bear,Jewelry,instagram_shop,2,290.0,0.04,556.8,0
TXN_486038,CUST_00439,2024-06-02,SS24,Massimo Dutti,Outerwear,ecommerce,1,270.57,0.34,178.58,0
TXN_221221,CUST_05445,2025-06-24,FW24,Zara,Dresses,email_campaign,1,12.42,0.14,10.68,0
TXN_762064,CUST_02140,2025-04-26,FW23,COS,Footwear,ecommerce,3,128.53,0.29,273.77,0
TXN_768278,CUST_07431,2025-04-02,FW24,H&M,Jewelry,loyalty_program,3,150.18,0.38,279.33,1
TXN_760364,CUST_05986,2025-12-16,SS24,Zara,Jewelry,physical_store,3,276.4,0.2,663.36,0
TXN_624702,CUST_00593,2025-05-07,SS23,Mango,Outerwear,instagram_shop,2,244.66,0.08,450.17,0
TXN_184039,CUST_05169,2026-02-14,SS24,Pull&Bear,Accessories,email_campaign,4,203.73,0.0,814.92,1
TXN_427121,CUST_01176,2024-10-17,FW23,Bershka,Sportswear,ecommerce,2,187.36,0.39,228.58,1
TXN_836100,CUST_00405,2025-12-29,FW23,Bershka,Footwear,loyalty_program,1,87.24,0.26,64.56,0
TXN_809372,CUST_02007,2024-05-18,SS23,H&M,Accessories,ecommerce,3,229.4,0.25,516.15,0
TXN_477962,CUST_04514,2024-06-13,SS23,Uniqlo,Jewelry,email_campaign,4,214.31,0.08,788.66,0
TXN_668391,CUST_06409,2025-10-02,SS24,Bershka,Outerwear,physical_store,5,59.99,0.01,296.95,0
TXN_101646,CUST_00656,2025-04-04,SS23,Zara,Sportswear,loyalty_program,1,82.39,0.01,81.57,0
TXN_710572,CUST_02519,2024-11-25,SS24,H&M,Dresses,loyalty_program,1,280.49,0.35,182.32,0
TXN_555287,CUST_05052,2025-07-28,SS24,Mango,Tops,mobile_app,5,59.4,0.26,219.78,0
TXN_520878,CUST_01119,2026-01-29,FW24,Massimo Dutti,Bags,instagram_shop,2,223.86,0.1,402.95,1
TXN_583687,CUST_02383,2026-04-13,SS23,Bershka,Bottoms,physical_store,3,202.05,0.04,581.9,0
TXN_370633,CUST_00121,2025-10-20,FW24,Stradivarius,Footwear,loyalty_program,4,66.15,0.38,164.05,0
TXN_127330,CUST_01110,2025-11-23,SS23,Massimo Dutti,Dresses,email_campaign,1,268.0,0.0,268.0,0
TXN_511511,CUST_00921,2025-08-02,SS23,Stradivarius,Sportswear,physical_store,3,115.31,0.05,328.63,0
TXN_232041,CUST_07590,2026-04-24,FW24,Pull&Bear,Bags,ecommerce,5,58.53,0.02,286.8,0
TXN_206565,CUST_02755,2026-01-18,FW24,Mango,Footwear,email_campaign,4,20.91,0.28,60.22,1
TXN_878677,CUST_07297,2024-12-19,FW23,Zara,Underwear,mobile_app,3,282.26,0.15,719.76,0
TXN_422351,CUST_07722,2024-06-26,FW24,H&M,Jewelry,physical_store,5,93.59,0.3,327.56,0
TXN_170784,CUST_04011,2025-06-26,FW24,Uniqlo,Footwear,loyalty_program,3,148.7,0.31,307.81,0
TXN_937645,CUST_00019,2026-01-12,SS23,COS,Tops,instagram_shop,3,23.89,0.31,49.45,0
TXN_596586,CUST_01327,2024-05-20,SS23,Reserved,Accessories,physical_store,5,225.27,0.04,1081.3,0
TXN_387272,CUST_07772,2026-04-24,FW24,Stradivarius,Sportswear,physical_store,1,251.6,0.31,173.6,0
TXN_107274,CUST_01790,2026-01-15,FW23,COS,Accessories,loyalty_program,2,124.34,0.08,228.79,0
TXN_312696,CUST_04363,2026-02-27,FW24,Stradivarius,Jewelry,ecommerce,3,291.85,0.33,586.62,0
TXN_871890,CUST_02497,2025-10-28,SS23,Mango,Bags,ecommerce,2,292.75,0.26,433.27,0
TXN_981764,CUST_01177,2025-09-25,FW24,Reserved,Bottoms,mobile_app,5,244.9,0.16,1028.58,1
TXN_652415,CUST_04711,2025-04-14,FW23,H&M,Outerwear,ecommerce,1,14.08,0.32,9.57,0
TXN_548629,CUST_04963,2026-04-13,FW24,Uniqlo,Bottoms,mobile_app,3,270.31,0.14,697.4,1
TXN_149601,CUST_00825,2025-11-15,SS24,Massimo Dutti,Footwear,email_campaign,2,180.48,0.27,263.5,0
TXN_128128,CUST_07407,2024-10-29,FW23,Mango,Outerwear,ecommerce,3,34.74,0.28,75.04,0
TXN_702980,CUST_01718,2026-01-16,SS23,COS,Accessories,physical_store,4,188.6,0.1,678.96,0
TXN_639430,CUST_02543,2024-09-26,FW24,Mango,Accessories,ecommerce,5,40.95,0.07,190.42,0
TXN_877577,CUST_06158,2026-04-17,FW24,Bershka,Footwear,instagram_shop,4,208.14,0.1,749.3,0
TXN_386143,CUST_02828,2024-11-01,SS23,COS,Footwear,ecommerce,3,42.06,0.27,92.11,0
TXN_279042,CUST_07552,2025-03-17,SS24,COS,Underwear,loyalty_program,1,208.57,0.02,204.4,0
TXN_477109,CUST_00269,2024-12-09,FW23,COS,Footwear,ecommerce,1,245.34,0.33,164.38,0
TXN_348501,CUST_01947,2025-11-25,FW24,Bershka,Bags,loyalty_program,4,195.14,0.2,624.45,0
TXN_694975,CUST_02768,2026-02-28,FW24,Stradivarius,Underwear,ecommerce,5,118.55,0.12,521.62,0
TXN_238026,CUST_04985,2024-05-24,SS23,Bershka,Footwear,loyalty_program,1,198.51,0.04,190.57,0
TXN_270369,CUST_04705,2024-10-20,FW23,H&M,Underwear,ecommerce,1,18.63,0.3,13.04,1
TXN_744404,CUST_01025,2026-03-14,SS24,Pull&Bear,Dresses,instagram_shop,4,117.01,0.11,416.56,0
TXN_922216,CUST_07316,2025-02-16,SS23,H&M,Bottoms,mobile_app,4,238.32,0.4,571.97,0
TXN_210478,CUST_04988,2024-09-21,SS23,Uniqlo,Tops,physical_store,5,234.91,0.12,1033.6,0
TXN_541596,CUST_06063,2025-08-12,FW23,Massimo Dutti,Footwear,loyalty_program,4,29.1,0.35,75.66,1
TXN_662197,CUST_05203,2024-05-28,FW24,Reserved,Bottoms,ecommerce,1,138.17,0.03,134.02,0
TXN_573527,CUST_04691,2024-11-22,SS23,Uniqlo,Tops,mobile_app,1,125.47,0.33,84.06,0
TXN_886940,CUST_01246,2026-04-05,SS24,Mango,Outerwear,ecommerce,2,72.03,0.19,116.69,0
TXN_437602,CUST_00478,2024-07-31,SS24,Mango,Accessories,mobile_app,1,109.47,0.26,81.01,0
TXN_860839,CUST_06466,2025-07-05,SS23,H&M,Jewelry,ecommerce,2,218.33,0.28,314.4,0
TXN_794423,CUST_03501,2026-01-08,FW24,Zara,Tops,mobile_app,3,188.17,0.15,479.83,0
TXN_562102,CUST_06923,2025-06-08,SS23,H&M,Dresses,physical_store,1,122.87,0.28,88.47,0
TXN_632186,CUST_07348,2025-08-15,SS23,H&M,Footwear,mobile_app,3,127.92,0.08,353.06,0
TXN_222059,CUST_02322,2024-06-20,FW24,Stradivarius,Bags,email_campaign,4,16.54,0.05,62.85,0
TXN_678669,CUST_04634,2024-06-02,SS24,COS,Accessories,ecommerce,2,166.86,0.06,313.7,0
TXN_563499,CUST_02684,2025-02-23,FW24,Pull&Bear,Footwear,physical_store,3,10.98,0.37,20.75,0
TXN_218368,CUST_06858,2024-09-19,SS23,Mango,Outerwear,physical_store,5,70.63,0.01,349.62,1
TXN_698207,CUST_05561,2025-03-05,SS24,Zara,Underwear,instagram_shop,5,222.54,0.2,890.16,0
TXN_339585,CUST_05380,2026-01-12,FW23,H&M,Sportswear,ecommerce,3,37.08,0.4,66.74,0
TXN_134837,CUST_02311,2024-12-09,FW24,Pull&Bear,Dresses,loyalty_program,3,179.75,0.34,355.9,1
TXN_834680,CUST_07257,2024-07-13,SS23,COS,Sportswear,ecommerce,4,56.96,0.27,166.32,0
TXN_755344,CUST_01973,2025-10-29,FW23,Bershka,Underwear,loyalty_program,1,154.48,0.09,140.58,0
TXN_351204,CUST_01408,2025-09-01,SS24,Reserved,Tops,email_campaign,2,24.92,0.35,32.4,0
TXN_327696,CUST_03918,2025-03-31,FW24,Bershka,Outerwear,email_campaign,2,225.38,0.26,333.56,0
TXN_862289,CUST_02768,2025-03-29,FW24,Stradivarius,Accessories,loyalty_program,2,114.54,0.13,199.3,0
TXN_807395,CUST_03486,2025-12-07,SS24,Uniqlo,Jewelry,ecommerce,1,270.1,0.34,178.27,0
TXN_176254,CUST_07380,2025-04-26,FW24,Mango,Bags,loyalty_program,1,92.41,0.38,57.29,1
TXN_370385,CUST_06673,2026-04-27,FW24,Mango,Outerwear,mobile_app,2,262.41,0.2,419.86,0
TXN_205195,CUST_05774,2025-12-11,SS24,Bershka,Dresses,instagram_shop,4,126.54,0.19,409.99,0
TXN_637371,CUST_06241,2026-03-28,SS24,Pull&Bear,Tops,physical_store,5,159.95,0.36,511.84,1
TXN_281447,CUST_07246,2026-02-27,FW23,COS,Outerwear,email_campaign,4,181.71,0.32,494.25,0
TXN_489201,CUST_02534,2024-07-26,FW24,Mango,Dresses,email_campaign,4,153.3,0.19,496.69,0
