customer_id,age,gender,country,preferred_channel,loyalty_tier,registration_date,last_purchase_days_ago,total_purchases,avg_order_value,email_open_rate,app_sessions_30d,returns_rate,support_tickets_12m,nps_score,omnichannel_flag,preferred_brand,preferred_category,total_revenue,churned,txn_count,txn_total_spend,txn_avg_ticket,txn_channels_used,txn_brands_count,txn_return_count,txn_categories,txn_discount_avg,gender_enc,loyalty_tier_enc,preferred_channel_enc,country_enc,preferred_brand_enc,preferred_category_enc,recency_score,frequency_score,monetary_score,revenue_per_purchase,engagement_index,risk_index,channel_diversity,discount_sensitivity,brand_loyalty_index,age_group_enc,nps_category
CUST_03651,21,M,USA,ecommerce,Bronze,2024-05-28,171,53,15.71,0.43,2,0.139,0,6.0,0,H&M,Jewelry,832.63,0,6.0,2483.67,413.945,5.0,5.0,0.0,6.0,0.20666666666666667,1,0,0,9,2,5,0.005813953488372093,3.9889840465642745,6.725789658835218,15.419074074074073,0.14233333333333334,0,5.0,0.20666666666666667,0.16666666666666666,0.0,Detractor
CUST_03652,24,F,Brazil,email_campaign,Silver,2023-08-13,117,11,168.59,0.304,3,0.09,2,7.0,1,Zara,Footwear,1854.49,0,2.0,565.78,282.89,1.0,2.0,0.0,1.0,0.15,0,3,1,0,9,4,0.00847457627118644,2.4849066497880004,7.525904091103214,154.54083333333332,0.4112,0,1.0,0.15,0.3333333333333333,0.0,Neutral
CUST_03653,62,M,UK,loyalty_program,Silver,2024-03-24,184,10,177.57,0.545,28,0.151,0,4.0,1,Uniqlo,Jewelry,1775.7,0,1.0,926.78,926.78,1.0,1.0,1.0,1.0,0.03,1,3,3,8,8,5,0.005405405405405406,2.3978952727983707,7.482512990041861,161.42727272727274,0.6501666666666667,3,1.0,0.03,0.5,3.0,Detractor
CUST_03654,52,F,Poland,email_campaign,Gold,2023-09-24,81,35,45.54,0.219,28,0.22,1,6.0,1,Zara,Footwear,1593.9,0,9.0,2733.9,303.76666666666665,5.0,5.0,1.0,7.0,0.16777777777777778,0,1,1,5,9,4,0.012195121951219513,3.58351893845611,7.374566317328709,44.275000000000006,0.5523666666666667,0,5.0,0.16777777777777778,0.16666666666666666,2.0,Detractor
CUST_03655,26,F,USA,mobile_app,Silver,2025-08-17,71,26,60.21,0.044,30,0.075,0,5.0,1,Pull&Bear,Jewelry,1565.46,0,4.0,974.19,243.5475,3.0,3.0,0.0,3.0,0.2525,0,3,4,9,5,5,0.013888888888888888,3.295836866004329,7.356573575434888,57.980000000000004,0.5132,0,3.0,0.2525,0.25,0.0,Detractor
CUST_03656,25,F,Germany,instagram_shop,Gold,2025-09-20,140,44,42.9,0.176,59,0.077,3,10.0,0,COS,Outerwear,1887.6,0,4.0,1245.61,311.4025,3.0,3.0,1.0,3.0,0.22749999999999998,0,1,2,2,1,6,0.0070921985815602835,3.8066624897703196,7.543591092828969,41.946666666666665,0.4461333333333333,2,3.0,0.22749999999999998,0.25,0.0,Promoter
CUST_03657,62,F,Spain,instagram_shop,Platinum,2025-01-08,193,4,35.12,0.48,21,0.38,5,8.0,1,Massimo Dutti,Underwear,140.48,1,4.0,1684.3400000000001,421.08500000000004,3.0,4.0,2.0,3.0,0.22,0,2,2,7,4,9,0.005154639175257732,1.6094379124341003,4.95215836433728,28.095999999999997,0.584,6,3.0,0.22,0.2,3.0,Neutral
CUST_03658,34,F,Germany,ecommerce,Silver,2026-04-03,171,74,152.09,0.403,39,0.387,2,10.0,1,Pull&Bear,Sportswear,11254.66,0,2.0,688.3,344.15,2.0,2.0,0.0,2.0,0.13,0,3,0,2,5,7,0.005813953488372093,4.31748811353631,9.328626392225715,150.06213333333332,0.6809000000000001,1,2.0,0.13,0.3333333333333333,1.0,Promoter
CUST_03659,34,NB,Germany,physical_store,Gold,2024-05-08,101,57,17.89,0.718,17,0.24,0,8.0,1,Stradivarius,Footwear,1019.73,0,5.0,1158.22,231.644,4.0,4.0,0.0,5.0,0.23600000000000004,2,1,5,2,7,4,0.00980392156862745,4.060443010546419,6.928273336571532,17.58155172413793,0.6287333333333334,0,4.0,0.23600000000000004,0.2,1.0,Neutral
CUST_03660,50,F,Brazil,mobile_app,Silver,2024-04-10,70,39,62.03,0.122,1,0.022,5,7.0,1,Reserved,Underwear,2419.17,0,7.0,2538.7799999999997,362.68285714285713,4.0,5.0,2.0,5.0,0.22428571428571428,0,3,4,0,6,9,0.014084507042253521,3.6888794541139363,7.791593064617346,60.47925,0.34326666666666666,2,4.0,0.22428571428571428,0.16666666666666666,2.0,Neutral
CUST_03661,49,M,USA,mobile_app,Bronze,2024-08-18,174,41,19.67,0.186,43,0.088,5,5.0,0,Reserved,Underwear,806.47,0,4.0,2235.87,558.9675,3.0,3.0,1.0,4.0,0.1525,1,0,4,9,6,9,0.005714285714285714,3.7376696182833684,6.693905902703884,19.201666666666668,0.3424666666666667,2,3.0,0.1525,0.25,2.0,Detractor
CUST_03662,25,F,Italy,email_campaign,Bronze,2024-03-03,189,67,36.42,0.4,59,0.121,3,9.0,1,Uniqlo,Bottoms,2440.14,0,5.0,593.98,118.796,4.0,3.0,1.0,4.0,0.242,0,0,1,3,8,2,0.005263157894736842,4.219507705176107,7.800220422291938,35.88441176470588,0.8133333333333332,5,4.0,0.242,0.25,0.0,Promoter
CUST_03663,36,F,USA,loyalty_program,Bronze,2025-09-02,215,36,22.62,0.615,34,0.343,6,10.0,0,Massimo Dutti,Accessories,814.32,0,1.0,78.65,78.65,1.0,1.0,1.0,1.0,0.09,0,0,3,9,4,0,0.004629629629629629,3.6109179126442243,6.703580674215529,22.00864864864865,0.4111666666666667,6,1.0,0.09,0.5,1.0,Promoter
CUST_03664,55,F,Italy,email_campaign,Platinum,2026-01-04,25,4,59.66,0.512,11,0.122,0,3.0,0,Zara,Outerwear,238.64,0,3.0,1200.27,400.09,2.0,3.0,0.0,2.0,0.18666666666666668,0,2,1,3,9,6,0.038461538461538464,1.6094379124341003,5.479137797215724,47.727999999999994,0.22693333333333332,0,2.0,0.18666666666666668,0.25,2.0,Detractor
CUST_03665,20,F,UK,loyalty_program,Silver,2025-05-06,89,74,84.74,0.18,21,0.163,7,6.0,1,Zara,Outerwear,6270.76,0,5.0,2833.75,566.75,4.0,4.0,1.0,3.0,0.252,0,3,3,8,9,6,0.011111111111111112,4.31748811353631,8.743812295991987,83.61013333333334,0.494,2,4.0,0.252,0.2,0.0,Detractor
CUST_03666,22,F,Italy,mobile_app,Gold,2023-07-04,131,13,142.55,0.298,56,0.273,5,8.0,0,Massimo Dutti,Underwear,1853.15,0,3.0,921.37,307.12333333333333,2.0,3.0,2.0,3.0,0.14666666666666667,0,1,4,3,4,9,0.007575757575757576,2.639057329615259,7.525181649001942,132.36785714285716,0.46273333333333333,2,2.0,0.14666666666666667,0.25,0.0,Neutral
CUST_03667,30,F,Portugal,physical_store,Bronze,2025-06-24,196,70,54.79,0.285,40,0.03,5,3.0,0,Stradivarius,Bags,3835.3,1,9.0,4998.72,555.4133333333334,6.0,5.0,3.0,3.0,0.2233333333333333,0,0,5,6,7,1,0.005076142131979695,4.2626798770413155,8.25226363941043,54.01830985915493,0.35216666666666663,5,6.0,0.2233333333333333,0.16666666666666666,1.0,Detractor
CUST_03668,64,F,UK,instagram_shop,Bronze,2023-12-21,319,7,265.71,0.227,25,0.112,0,3.0,1,Zara,Bags,1859.97,1,4.0,1312.3899999999999,328.09749999999997,2.0,3.0,0.0,3.0,0.29,0,0,2,8,9,1,0.003125,2.0794415416798357,7.528853136146921,232.49625,0.5347666666666666,3,2.0,0.29,0.25,3.0,Detractor
CUST_03669,63,F,Italy,ecommerce,Bronze,2025-08-31,286,28,38.91,0.447,24,0.299,3,0.0,1,Stradivarius,Accessories,1089.48,1,5.0,886.77,177.35399999999998,3.0,4.0,2.0,4.0,0.20400000000000001,0,0,0,3,7,0,0.003484320557491289,3.367295829986474,6.9943732452625875,37.568275862068965,0.5941000000000001,5,3.0,0.20400000000000001,0.2,3.0,Detractor
CUST_03670,48,F,Poland,loyalty_program,Gold,2024-11-03,225,59,102.64,0.282,31,0.403,2,4.0,1,Uniqlo,Dresses,6055.76,0,2.0,1251.1299999999999,625.5649999999999,2.0,2.0,0.0,1.0,0.18,0,1,3,5,8,3,0.004424778761061947,4.0943445622221,8.708930282619885,100.92933333333333,0.5912666666666666,4,2.0,0.18,0.3333333333333333,2.0,Detractor
CUST_03671,33,F,Germany,instagram_shop,Gold,2025-03-02,349,37,167.24,0.273,8,0.083,2,3.0,1,Zara,Footwear,6187.88,1,3.0,1287.37,429.1233333333333,3.0,3.0,2.0,2.0,0.19000000000000003,0,1,2,2,9,4,0.002857142857142857,3.6375861597263857,8.730509412312415,162.83894736842106,0.43523333333333336,3,3.0,0.19000000000000003,0.25,1.0,Detractor
CUST_03672,49,F,UK,ecommerce,Gold,2025-03-19,334,15,42.12,0.372,37,0.241,6,2.0,1,Mango,Outerwear,631.8,1,4.0,843.89,210.9725,3.0,2.0,1.0,4.0,0.2975,0,1,0,8,3,6,0.0029850746268656717,2.772588722239781,6.450154416453444,39.4875,0.6582666666666667,5,3.0,0.2975,0.3333333333333333,2.0,Detractor
CUST_03673,39,M,Germany,physical_store,Bronze,2025-08-03,341,30,88.2,0.262,58,0.097,0,1.0,1,H&M,Dresses,2646.0,1,2.0,371.44,185.72,2.0,2.0,0.0,2.0,0.195,1,0,5,2,2,3,0.0029239766081871343,3.4339872044851463,7.881182202227102,85.35483870967742,0.7652666666666668,3,2.0,0.195,0.3333333333333333,1.0,Detractor
CUST_03674,46,F,Netherlands,mobile_app,Bronze,2024-01-24,327,74,7.49,0.116,9,0.173,1,8.0,1,Zara,Jewelry,554.26,0,3.0,332.47999999999996,110.82666666666665,3.0,2.0,0.0,3.0,0.25666666666666665,0,0,4,4,9,5,0.003048780487804878,4.31748811353631,6.3194364725178085,7.390133333333333,0.3948,3,3.0,0.25666666666666665,0.3333333333333333,2.0,Neutral
CUST_03675,39,M,USA,physical_store,Bronze,2025-01-21,149,12,137.14,0.132,34,0.164,4,7.0,0,Pull&Bear,Jewelry,1645.68,0,5.0,1644.71,328.942,4.0,4.0,3.0,4.0,0.154,1,0,5,9,5,5,0.006666666666666667,2.5649493574615367,7.406516418647069,126.59076923076924,0.2662666666666667,2,4.0,0.154,0.2,1.0,Neutral
CUST_03676,60,F,Italy,loyalty_program,Bronze,2023-09-14,71,30,28.64,0.2,47,0.245,7,8.0,0,Pull&Bear,Sportswear,859.2,0,5.0,1958.07,391.614,3.0,4.0,1.0,4.0,0.17200000000000001,0,0,3,3,5,7,0.013888888888888888,3.4339872044851463,6.757164920349636,27.716129032258067,0.37333333333333335,2,3.0,0.17200000000000001,0.2,3.0,Neutral
CUST_03677,20,M,Germany,mobile_app,Gold,2025-03-13,129,1,191.68,0.533,52,0.094,4,1.0,1,Reserved,Underwear,191.68,0,5.0,744.0799999999999,148.81599999999997,3.0,5.0,1.0,5.0,0.13,1,1,4,2,6,9,0.007692307692307693,0.6931471805599453,5.26103078176202,95.84,0.8065666666666667,4,3.0,0.13,0.16666666666666666,0.0,Detractor
CUST_03678,27,M,Italy,email_campaign,Bronze,2024-05-15,290,36,53.56,0.17,31,0.018,4,8.0,1,COS,Jewelry,1928.16,1,3.0,1310.88,436.96000000000004,3.0,3.0,0.0,2.0,0.3,1,0,1,3,1,5,0.003436426116838488,3.6109179126442243,7.5648399539968665,52.112432432432435,0.5576666666666668,5,3.0,0.3,0.25,1.0,Neutral
CUST_03679,59,M,Germany,ecommerce,Silver,2025-08-30,87,21,119.7,0.589,53,0.044,4,0.0,1,Stradivarius,Accessories,2513.7,0,6.0,1613.18,268.86333333333334,5.0,4.0,0.0,4.0,0.21833333333333335,1,3,0,2,7,0,0.011363636363636364,3.091042453358316,7.829908791124668,114.2590909090909,0.8300333333333334,2,5.0,0.21833333333333335,0.2,3.0,Detractor
CUST_03680,38,F,Poland,email_campaign,Silver,2023-12-11,18,32,34.23,0.381,40,0.432,3,2.0,0,Uniqlo,Bottoms,1095.36,0,9.0,2332.5099999999998,259.16777777777776,5.0,6.0,1.0,6.0,0.17,0,3,1,5,8,2,0.05263157894736842,3.4965075614664802,6.99975088072772,33.19272727272727,0.3809666666666667,3,5.0,0.17,0.14285714285714285,1.0,Detractor
CUST_03681,33,NB,France,mobile_app,Bronze,2026-01-02,43,63,695.43,0.551,40,0.018,2,9.0,1,H&M,Jewelry,43812.09,0,5.0,1855.51,371.102,5.0,3.0,1.0,4.0,0.12,2,0,4,1,2,5,0.022727272727272728,4.1588830833596715,10.687687910162737,684.56390625,0.7319666666666667,0,5.0,0.12,0.25,1.0,Promoter
CUST_03682,29,M,Poland,ecommerce,Bronze,2025-07-29,76,13,64.08,0.261,2,0.075,5,1.0,0,Bershka,Tops,833.04,0,2.0,602.27,301.135,2.0,2.0,0.0,2.0,0.235,1,0,0,5,0,8,0.012987012987012988,2.639057329615259,6.72628136283932,59.50285714285714,0.09163333333333333,2,2.0,0.235,0.3333333333333333,1.0,Detractor
CUST_03683,19,M,Spain,ecommerce,Platinum,2023-09-28,334,37,360.53,0.359,54,0.205,7,6.0,0,COS,Sportswear,13339.61,1,7.0,2668.52,381.21714285714285,5.0,5.0,2.0,4.0,0.2928571428571428,1,2,0,7,1,7,0.0029850746268656717,3.6375861597263857,9.498568045560592,351.04236842105263,0.4677,5,5.0,0.2928571428571428,0.16666666666666666,0.0,Detractor
CUST_03684,58,F,Italy,email_campaign,Bronze,2023-09-14,41,44,55.23,0.559,29,0.076,0,2.0,0,Bershka,Sportswear,2430.12,0,5.0,2694.18,538.836,4.0,4.0,0.0,4.0,0.22399999999999998,0,0,1,3,0,7,0.023809523809523808,3.8066624897703196,7.796107335500143,54.00266666666666,0.3610333333333334,0,4.0,0.22399999999999998,0.2,3.0,Detractor
CUST_03685,41,F,Poland,ecommerce,Silver,2023-06-10,362,21,42.15,0.053,40,0.048,2,7.0,1,Reserved,Underwear,885.15,1,8.0,1871.94,233.9925,5.0,5.0,1.0,5.0,0.20124999999999998,0,3,0,5,6,9,0.0027548209366391185,3.091042453358316,6.786886236501148,40.23409090909091,0.5825666666666667,3,5.0,0.20124999999999998,0.16666666666666666,1.0,Neutral
CUST_03686,52,F,Portugal,mobile_app,Bronze,2025-07-06,280,18,94.89,0.435,43,0.099,4,6.0,0,Stradivarius,Footwear,1708.02,1,6.0,1520.4099999999999,253.40166666666664,3.0,4.0,1.0,6.0,0.16833333333333333,0,0,4,6,7,4,0.0035587188612099642,2.9444389791664403,7.443675385797261,89.8957894736842,0.4171666666666667,5,3.0,0.16833333333333333,0.2,2.0,Detractor
CUST_03687,47,F,Italy,loyalty_program,Gold,2023-06-21,280,46,146.5,0.235,34,0.245,0,6.0,1,Stradivarius,Bottoms,6739.0,1,4.0,1701.29,425.3225,3.0,3.0,0.0,3.0,0.2475,0,1,3,3,7,2,0.0035587188612099642,3.8501476017100584,8.815815203906352,143.38297872340425,0.5971666666666666,3,3.0,0.2475,0.25,2.0,Detractor
CUST_03688,47,M,Brazil,loyalty_program,Bronze,2026-03-30,259,47,115.11,0.352,57,0.405,6,7.0,1,Mango,Underwear,5410.17,1,1.0,524.04,524.04,1.0,1.0,0.0,1.0,0.19,1,0,3,0,3,9,0.0038461538461538464,3.8712010109078907,8.596220614632122,112.711875,0.7856,6,1.0,0.19,0.5,2.0,Neutral
CUST_03689,64,F,USA,mobile_app,Silver,2025-12-29,329,26,86.32,0.423,4,0.243,6,7.0,1,Uniqlo,Underwear,2244.32,0,3.0,551.37,183.79,2.0,3.0,0.0,3.0,0.18000000000000002,0,3,4,9,8,9,0.0030303030303030303,3.295836866004329,7.716603328994141,83.12296296296297,0.4535666666666667,5,2.0,0.18000000000000002,0.25,3.0,Neutral
CUST_03690,52,F,USA,email_campaign,Silver,2023-11-03,24,5,57.3,0.396,29,0.332,5,3.0,0,Mango,Dresses,286.5,0,6.0,2899.6,483.26666666666665,4.0,4.0,0.0,5.0,0.19166666666666665,0,3,1,9,3,3,0.04,1.791759469228055,5.661222860237405,47.75,0.3121333333333334,3,4.0,0.19166666666666665,0.2,2.0,Detractor
CUST_03691,36,F,Spain,physical_store,Bronze,2023-07-23,296,5,109.69,0.509,0,0.043,5,2.0,0,Massimo Dutti,Bags,548.45,1,4.0,722.25,180.5625,3.0,3.0,2.0,4.0,0.3025,0,0,5,7,4,1,0.003367003367003367,1.791759469228055,6.308917777892933,91.40833333333335,0.1527,5,3.0,0.3025,0.25,1.0,Detractor
CUST_03692,25,F,Portugal,mobile_app,Bronze,2023-06-01,327,31,76.98,0.246,8,0.463,2,10.0,0,H&M,Dresses,2386.38,0,5.0,2165.21,433.04200000000003,3.0,4.0,0.0,2.0,0.332,0,0,4,6,2,3,0.003048780487804878,3.4657359027997265,7.777951809311615,74.574375,0.12713333333333332,4,3.0,0.332,0.2,0.0,Promoter
CUST_03693,43,F,Spain,loyalty_program,Platinum,2025-04-10,109,28,49.24,0.179,57,0.115,0,10.0,1,H&M,Jewelry,1378.72,0,2.0,720.07,360.035,1.0,2.0,0.0,2.0,0.07500000000000001,0,2,3,7,2,5,0.00909090909090909,3.367295829986474,7.22963585901383,47.542068965517245,0.7337,0,1.0,0.07500000000000001,0.3333333333333333,2.0,Promoter
CUST_03694,57,M,UK,mobile_app,Bronze,2025-04-17,359,77,48.6,0.301,48,0.111,1,5.0,0,Bershka,Accessories,3742.2,0,2.0,512.76,256.38,2.0,2.0,0.0,2.0,0.2,1,0,4,8,0,0,0.002777777777777778,4.356708826689592,8.227696139552007,47.97692307692307,0.41030000000000005,3,2.0,0.2,0.3333333333333333,3.0,Detractor
CUST_03695,24,F,Italy,ecommerce,Silver,2025-07-19,289,75,174.89,0.898,3,0.18,1,10.0,1,Pull&Bear,Bottoms,13116.75,1,1.0,668.7,668.7,1.0,1.0,0.0,1.0,0.36,0,3,0,3,5,2,0.0034482758620689655,4.330733340286331,9.48172155388888,172.58881578947367,0.5893999999999999,3,1.0,0.36,0.5,0.0,Promoter
CUST_03696,47,F,Portugal,ecommerce,Silver,2025-09-07,318,65,19.24,0.355,45,0.201,2,1.0,0,Uniqlo,Tops,1250.6,1,7.0,2541.62,363.0885714285714,4.0,4.0,0.0,7.0,0.1742857142857143,0,3,0,6,8,8,0.003134796238244514,4.189654742026425,7.132178011794727,18.948484848484846,0.40650000000000003,3,4.0,0.1742857142857143,0.2,2.0,Detractor
CUST_03697,24,F,Netherlands,mobile_app,Bronze,2024-02-04,341,13,111.3,0.309,19,0.196,4,3.0,1,H&M,Bottoms,1446.9,0,6.0,2272.73,378.78833333333336,4.0,5.0,1.0,4.0,0.17,0,0,4,4,2,2,0.0029239766081871343,2.639057329615259,7.277869509787376,103.35000000000001,0.5193666666666666,5,4.0,0.17,0.16666666666666666,0.0,Detractor
CUST_03698,20,F,Germany,email_campaign,Bronze,2024-06-17,317,18,102.12,0.211,23,0.043,0,1.0,1,Pull&Bear,Tops,1838.16,0,4.0,881.6299999999999,220.40749999999997,3.0,4.0,1.0,4.0,0.2,0,0,1,2,5,8,0.0031446540880503146,2.9444389791664403,7.517064224626126,96.74526315789474,0.5166333333333333,3,3.0,0.2,0.2,0.0,Detractor
CUST_03699,18,F,Brazil,physical_store,Bronze,2023-06-10,349,24,329.11,0.244,36,0.223,7,2.0,0,COS,Tops,7898.64,0,5.0,2662.02,532.404,4.0,5.0,0.0,5.0,0.21800000000000003,0,0,5,0,1,8,0.002857142857142857,3.2188758248682006,8.974572467796532,315.9456,0.3132,5,4.0,0.21800000000000003,0.16666666666666666,0.0,Detractor
CUST_03700,53,M,Italy,ecommerce,Silver,2024-02-10,27,29,4.32,0.182,43,0.107,2,1.0,0,Mango,Underwear,125.28,0,2.0,1121.35,560.675,1.0,2.0,0.0,2.0,0.27,1,3,0,3,3,9,0.03571428571428571,3.4011973816621555,4.838501663689791,4.176,0.34126666666666666,0,1.0,0.27,0.3333333333333333,2.0,Detractor
CUST_03701,42,M,Brazil,loyalty_program,Silver,2023-12-02,126,28,16.0,0.449,12,0.145,4,4.0,1,Stradivarius,Dresses,448.0,0,7.0,2470.58,352.94,4.0,5.0,1.0,5.0,0.23571428571428574,1,3,3,0,7,3,0.007874015748031496,3.367295829986474,6.1070228877422545,15.448275862068966,0.5146999999999999,2,4.0,0.23571428571428574,0.16666666666666666,2.0,Detractor
CUST_03702,54,M,Portugal,ecommerce,Gold,2024-11-15,316,45,26.97,0.115,12,0.222,4,6.0,0,H&M,Outerwear,1213.65,0,4.0,2911.0199999999995,727.7549999999999,3.0,3.0,0.0,3.0,0.13,1,1,0,6,2,6,0.0031545741324921135,3.828641396489095,7.102211248432092,26.383695652173916,0.11450000000000002,5,3.0,0.13,0.25,2.0,Detractor
CUST_03703,18,M,Germany,loyalty_program,Silver,2024-09-24,170,11,33.01,0.422,18,0.152,3,7.0,1,Uniqlo,Tops,363.11,0,5.0,2027.8,405.56,5.0,5.0,1.0,4.0,0.184,1,3,3,2,8,8,0.005847953216374269,2.4849066497880004,5.89745601978638,30.25916666666667,0.5466,2,5.0,0.184,0.16666666666666666,0.0,Neutral
CUST_03704,32,F,Spain,physical_store,Gold,2024-01-14,47,51,116.98,0.467,48,0.011,6,5.0,1,Massimo Dutti,Outerwear,5965.98,1,6.0,2246.77,374.46166666666664,4.0,4.0,0.0,5.0,0.22833333333333336,0,1,5,7,4,6,0.020833333333333332,3.9512437185814275,8.693996215748406,114.73038461538461,0.7601,2,4.0,0.22833333333333336,0.2,1.0,Detractor
CUST_03705,54,NB,Italy,ecommerce,Bronze,2024-05-05,343,59,18.92,0.658,16,0.027,7,10.0,1,Pull&Bear,Footwear,1116.28,0,5.0,1123.53,224.706,4.0,4.0,1.0,4.0,0.22000000000000003,2,0,0,3,5,4,0.0029069767441860465,4.0943445622221,7.018652439097725,18.604666666666667,0.6040666666666666,5,4.0,0.22000000000000003,0.2,2.0,Promoter
CUST_03706,30,M,Germany,email_campaign,Silver,2024-08-13,181,13,43.48,0.511,19,0.083,1,8.0,1,Mango,Footwear,565.24,1,1.0,41.22,41.22,1.0,1.0,0.0,1.0,0.25,1,3,1,2,3,4,0.005494505494505495,2.639057329615259,6.339018016597153,40.37428571428571,0.5799666666666667,3,1.0,0.25,0.5,1.0,Neutral
CUST_03707,57,M,Brazil,loyalty_program,Bronze,2023-09-23,73,47,31.55,0.07,38,0.162,7,6.0,0,H&M,Tops,1482.85,0,7.0,1569.16,224.1657142857143,4.0,6.0,1.0,6.0,0.15142857142857144,1,0,3,0,2,8,0.013513513513513514,3.8712010109078907,7.302395340451468,30.89270833333333,0.2743333333333334,2,4.0,0.15142857142857144,0.14285714285714285,3.0,Detractor
CUST_03708,25,F,France,ecommerce,Bronze,2025-07-08,122,43,43.4,0.096,14,0.053,4,5.0,1,Bershka,Sportswear,1866.2,0,3.0,417.91999999999996,139.30666666666664,2.0,3.0,2.0,2.0,0.33666666666666667,0,0,0,1,0,7,0.008130081300813009,3.784189633918261,7.532195261532292,42.413636363636364,0.42213333333333336,2,2.0,0.33666666666666667,0.25,0.0,Detractor
CUST_03709,22,M,Portugal,ecommerce,Silver,2025-06-29,353,24,167.32,0.153,55,0.173,7,4.0,0,Pull&Bear,Bottoms,4015.68,0,4.0,1807.8799999999999,451.96999999999997,4.0,2.0,0.0,4.0,0.2425,1,3,0,6,5,2,0.002824858757062147,3.2188758248682006,8.298210969747256,160.6272,0.4125666666666667,5,4.0,0.2425,0.3333333333333333,0.0,Detractor
CUST_03710,26,M,Portugal,mobile_app,Gold,2023-12-14,186,48,86.53,0.478,32,0.113,0,9.0,1,Reserved,Bags,4153.44,1,7.0,2836.87,405.26714285714286,4.0,4.0,0.0,3.0,0.24714285714285714,1,1,4,6,6,1,0.0053475935828877,3.8918202981106265,8.331932920829606,84.76408163265306,0.6567333333333334,3,4.0,0.24714285714285714,0.2,0.0,Promoter
CUST_03711,18,M,Brazil,email_campaign,Bronze,2023-05-24,324,63,33.48,0.052,28,0.114,0,9.0,0,Bershka,Jewelry,2109.24,0,8.0,3651.36,456.42,6.0,7.0,4.0,6.0,0.14250000000000002,1,0,1,0,0,5,0.003076923076923077,4.1588830833596715,7.654556964077575,32.956875,0.20226666666666668,3,6.0,0.14250000000000002,0.125,0.0,Promoter
CUST_03712,53,F,Brazil,email_campaign,Gold,2024-08-03,319,17,18.09,0.07,7,0.135,7,0.0,0,Bershka,Accessories,307.53,1,5.0,1036.49,207.298,4.0,3.0,3.0,4.0,0.25,0,1,1,0,0,0,0.003125,2.8903717578961645,5.731819083350057,17.084999999999997,0.06766666666666667,5,4.0,0.25,0.25,2.0,Detractor
CUST_03713,52,M,UK,mobile_app,Bronze,2024-07-04,82,69,83.98,0.24,20,0.164,1,0.0,1,Stradivarius,Bottoms,5794.62,0,3.0,814.63,271.54333333333335,3.0,3.0,0.0,2.0,0.33,1,0,4,8,7,2,0.012048192771084338,4.248495242049359,8.664857738834394,82.78028571428571,0.5053333333333333,0,3.0,0.33,0.25,2.0,Detractor
CUST_03714,19,NB,Spain,loyalty_program,Gold,2025-01-17,30,54,32.39,0.164,53,0.261,1,2.0,0,Pull&Bear,Dresses,1749.06,1,2.0,342.77,171.385,2.0,2.0,0.0,2.0,0.025,2,1,3,7,5,3,0.03225806451612903,4.007333185232471,7.4674053520441035,31.80109090909091,0.40253333333333335,0,2.0,0.025,0.3333333333333333,0.0,Detractor
CUST_03715,57,M,Brazil,instagram_shop,Bronze,2025-02-20,281,14,44.08,0.196,39,0.302,7,3.0,1,Uniqlo,Dresses,617.12,1,6.0,2885.2400000000002,480.8733333333334,5.0,3.0,0.0,4.0,0.21833333333333335,1,0,2,0,8,3,0.0035460992907801418,2.70805020110221,6.426682613365494,41.141333333333336,0.6188,6,5.0,0.21833333333333335,0.25,3.0,Detractor
CUST_03716,40,F,Poland,physical_store,Bronze,2025-02-02,121,15,44.88,0.264,9,0.342,4,7.0,1,H&M,Accessories,673.2,0,3.0,714.61,238.20333333333335,2.0,3.0,0.0,3.0,0.30666666666666664,0,0,5,5,2,0,0.00819672131147541,2.772588722239781,6.51352680279996,42.075,0.4392,3,2.0,0.30666666666666664,0.25,1.0,Neutral
CUST_03717,26,M,USA,email_campaign,Silver,2024-08-20,353,73,132.84,0.051,48,0.018,3,4.0,0,COS,Bags,9697.32,0,1.0,25.43,25.43,1.0,1.0,0.0,1.0,0.26,1,3,1,9,1,1,0.002824858757062147,4.304065093204169,9.179707953615047,131.04486486486485,0.33530000000000004,5,1.0,0.26,0.5,0.0,Detractor
CUST_03718,51,F,USA,instagram_shop,Silver,2024-04-30,355,78,41.34,0.51,0,0.286,5,9.0,0,COS,Jewelry,3224.52,1,5.0,2405.86,481.172,4.0,4.0,1.0,4.0,0.26,0,3,2,9,1,5,0.0028089887640449437,4.3694478524670215,8.078849456542128,40.81670886075949,0.153,5,4.0,0.26,0.2,2.0,Promoter
CUST_03719,63,F,Italy,loyalty_program,Silver,2025-07-10,106,10,39.33,0.033,31,0.1,7,8.0,1,Zara,Tops,393.3,1,3.0,1138.3899999999999,379.4633333333333,2.0,3.0,0.0,2.0,0.21333333333333335,0,3,3,3,9,8,0.009345794392523364,2.3978952727983707,5.977112040883582,35.75454545454546,0.5165666666666666,2,2.0,0.21333333333333335,0.25,3.0,Neutral
CUST_03720,31,F,Netherlands,physical_store,Silver,2025-04-08,312,22,26.32,0.26,23,0.151,1,8.0,1,Bershka,Underwear,579.04,1,6.0,1716.2,286.03333333333336,5.0,6.0,2.0,4.0,0.17,0,3,5,4,0,9,0.003194888178913738,3.1354942159291497,6.363097066679694,25.175652173913043,0.5313333333333333,3,5.0,0.17,0.14285714285714285,1.0,Neutral
